t,map2base_x,map2base_y,map2base_yaw,map2odom_x,map2odom_y,map2odom_yaw,odom2base_x,odom2base_y,odom2base_yaw
8.4581,0.059520,0.018841,-0.064397,0.170722,0.056607,-0.113450,-0.104300,-0.043619,0.049096
8.4914,0.059664,0.018786,-0.064405,0.171831,0.058663,-0.113352,-0.104392,-0.043513,0.049068
8.5248,0.060569,0.018103,-0.064235,0.171511,0.057454,-0.113429,-0.104301,-0.043547,0.049098
8.5582,0.060569,0.018103,-0.064235,0.171524,0.057443,-0.113417,-0.104301,-0.043547,0.049098
8.5915,0.060569,0.018103,-0.064235,0.171537,0.057433,-0.113404,-0.104301,-0.043547,0.049098
8.6247,0.061225,0.019397,-0.064276,0.171489,0.058999,-0.113693,-0.104340,-0.043449,0.048983
8.6581,0.061420,0.019261,-0.064371,0.170826,0.056979,-0.113843,-0.104326,-0.043171,0.048904
8.6914,0.061420,0.019261,-0.064371,0.170840,0.057019,-0.113864,-0.104326,-0.043171,0.048904
8.7248,0.061414,0.019244,-0.064373,0.170859,0.057074,-0.113893,-0.104347,-0.043177,0.048889
8.7581,0.061414,0.019244,-0.064373,0.170831,0.058643,-0.113922,-0.104347,-0.043177,0.048889
8.7914,0.060709,0.018545,-0.064679,0.170832,0.058706,-0.113960,-0.104312,-0.043526,0.049051
8.8248,0.060709,0.018545,-0.064679,0.169573,0.056622,-0.113515,-0.104312,-0.043526,0.049051
8.8581,0.060709,0.018545,-0.064679,0.169575,0.056612,-0.113506,-0.104312,-0.043526,0.049051
8.8914,0.060667,0.020285,-0.064733,0.169950,0.056572,-0.113438,-0.104348,-0.043424,0.049057
8.9248,0.059384,0.018071,-0.064254,0.169938,0.056525,-0.113407,-0.104372,-0.043570,0.049122
8.9581,0.059384,0.018071,-0.064254,0.170893,0.057939,-0.113535,-0.104372,-0.043570,0.049122
8.9914,0.059384,0.018071,-0.064254,0.170878,0.057933,-0.113520,-0.104372,-0.043570,0.049122
9.0247,0.059737,0.018130,-0.064264,0.169486,0.056171,-0.113859,-0.104400,-0.043441,0.049028
9.0581,0.059737,0.018130,-0.064264,0.169474,0.056186,-0.113863,-0.104400,-0.043441,0.049028
9.0914,0.060628,0.019482,-0.064317,0.171320,0.057804,-0.113747,-0.104444,-0.043474,0.049075
9.1247,0.059344,0.017953,-0.064743,0.171407,0.056427,-0.113822,-0.104347,-0.043252,0.048976
9.1582,0.059344,0.017953,-0.064743,0.171416,0.056469,-0.113843,-0.104347,-0.043252,0.048976
9.1914,0.059344,0.017953,-0.064743,0.171426,0.056513,-0.113865,-0.104347,-0.043252,0.048976
9.2247,0.061216,0.019518,-0.064578,0.173313,0.058160,-0.113661,-0.104305,-0.043307,0.049029
9.2582,0.061216,0.019518,-0.064578,0.173329,0.058178,-0.113661,-0.104305,-0.043307,0.049029
9.2914,0.061182,0.017991,-0.064609,0.171638,0.056587,-0.113588,-0.104402,-0.043554,0.049102
9.3248,0.063120,0.019597,-0.064431,0.172354,0.058272,-0.113353,-0.104361,-0.043601,0.049095
9.3581,0.063120,0.019597,-0.064431,0.170676,0.056856,-0.113481,-0.104361,-0.043601,0.049095
9.3914,0.063120,0.019597,-0.064431,0.170668,0.056808,-0.113464,-0.104361,-0.043601,0.049095
9.4248,0.063218,0.019774,-0.064448,0.170976,0.057358,-0.113458,-0.104299,-0.043435,0.049075
9.4581,0.060559,0.018305,-0.064321,0.172548,0.058596,-0.113625,-0.104323,-0.043533,0.049018
9.4915,0.060559,0.018305,-0.064321,0.171159,0.057041,-0.113747,-0.104323,-0.043533,0.049018
9.5248,0.060559,0.018305,-0.064321,0.171176,0.057041,-0.113763,-0.104323,-0.043533,0.049018
9.5581,0.060571,0.018604,-0.064427,0.171077,0.057457,-0.113785,-0.104342,-0.043175,0.048893
9.5914,0.060571,0.018604,-0.064427,0.171075,0.057511,-0.113826,-0.104342,-0.043175,0.048893
9.6247,0.061128,0.018798,-0.064572,0.170906,0.056967,-0.113757,-0.104244,-0.043269,0.049039
9.6581,0.060996,0.019214,-0.064692,0.170906,0.056714,-0.113762,-0.104286,-0.043292,0.048962
9.6914,0.060996,0.019214,-0.064692,0.170913,0.056694,-0.113749,-0.104286,-0.043292,0.048962
9.7247,0.060996,0.019214,-0.064692,0.170923,0.056667,-0.113733,-0.104286,-0.043292,0.048962
9.7581,0.061115,0.019293,-0.064748,0.171940,0.058276,-0.113624,-0.104166,-0.043266,0.048951
9.7914,0.061115,0.019293,-0.064748,0.171965,0.058261,-0.113616,-0.104166,-0.043266,0.048951
9.8247,0.060711,0.018439,-0.064687,0.171279,0.056322,-0.113694,-0.104405,-0.043281,0.048918
9.8581,0.060711,0.018439,-0.064687,0.171271,0.056312,-0.113692,-0.104405,-0.043281,0.048918
9.8914,0.061809,0.019991,-0.064528,0.171720,0.055549,-0.113933,-0.104340,-0.043294,0.048954
9.9247,0.061809,0.019991,-0.064528,0.171709,0.055549,-0.113935,-0.104340,-0.043294,0.048954
9.9581,0.061122,0.018106,-0.064576,0.171846,0.055608,-0.113936,-0.104365,-0.043241,0.048977
9.9914,0.061122,0.018106,-0.064576,0.171855,0.055618,-0.113922,-0.104365,-0.043241,0.048977
10.0248,0.061486,0.017208,-0.064784,0.171860,0.056470,-0.113754,-0.104405,-0.043398,0.049011
10.0581,0.061486,0.017208,-0.064784,0.171858,0.056454,-0.113740,-0.104405,-0.043398,0.049011
10.0914,0.061396,0.017245,-0.064738,0.171357,0.056260,-0.113726,-0.104622,-0.043446,0.049055
10.1248,0.061396,0.017245,-0.064738,0.171273,0.056210,-0.113703,-0.104622,-0.043446,0.049055
10.1581,0.061532,0.018163,-0.064682,0.172386,0.056089,-0.114018,-0.104514,-0.043350,0.048930
10.1914,0.061127,0.017822,-0.064564,0.172362,0.056074,-0.114025,-0.104386,-0.043454,0.049015
10.2248,0.061127,0.017822,-0.064564,0.172971,0.056104,-0.114036,-0.104386,-0.043454,0.049015
10.2581,0.061127,0.017822,-0.064564,0.173024,0.056095,-0.114044,-0.104386,-0.043454,0.049015
10.2920,0.061127,0.017822,-0.064564,0.173077,0.056087,-0.114052,-0.104386,-0.043454,0.049015
10.3248,0.062205,0.017773,-0.064882,0.171760,0.056011,-0.113959,-0.104355,-0.043390,0.048997
10.3580,0.062205,0.017773,-0.064882,0.171801,0.056014,-0.113967,-0.104355,-0.043390,0.048997
10.3915,0.062881,0.017746,-0.064875,0.171908,0.056509,-0.113703,-0.104327,-0.043428,0.049032
10.4247,0.061553,0.017560,-0.064701,0.171826,0.056347,-0.113693,-0.104362,-0.043513,0.049119
10.4581,0.061553,0.017560,-0.064701,0.171822,0.056327,-0.113672,-0.104362,-0.043513,0.049119
10.4914,0.061622,0.017628,-0.064791,0.173748,0.055447,-0.113790,-0.104345,-0.043447,0.049040
10.5247,0.061622,0.017628,-0.064791,0.173748,0.055437,-0.113782,-0.104345,-0.043447,0.049040
10.5580,0.061566,0.018039,-0.064514,0.172020,0.056130,-0.113708,-0.104457,-0.043357,0.049041
10.5914,0.061566,0.018039,-0.064514,0.172009,0.056136,-0.113703,-0.104457,-0.043357,0.049041
10.6247,0.061566,0.018039,-0.064514,0.171994,0.056143,-0.113697,-0.104457,-0.043357,0.049041
10.6580,0.063511,0.017159,-0.064656,0.172511,0.055207,-0.113943,-0.104432,-0.043341,0.048994
10.6914,0.063511,0.017159,-0.064656,0.172503,0.055237,-0.113966,-0.104432,-0.043341,0.048994
10.7248,0.061932,0.017616,-0.064495,0.172830,0.054686,-0.113978,-0.104255,-0.043554,0.049067
10.7581,0.061932,0.017616,-0.064495,0.172862,0.054647,-0.113973,-0.104255,-0.043554,0.049067
10.7914,0.062372,0.017020,-0.064891,0.171197,0.055211,-0.113848,-0.104347,-0.043268,0.048915
10.8250,0.062749,0.016577,-0.064979,0.171218,0.055221,-0.113869,-0.104303,-0.043177,0.048858
10.8581,0.062749,0.016577,-0.064979,0.171101,0.055830,-0.113905,-0.104303,-0.043177,0.048858
10.8915,0.062172,0.012864,-0.063116,0.171102,0.055909,-0.113951,-0.102761,-0.047244,0.050593
10.9247,0.062172,0.012864,-0.063116,0.173068,0.053256,-0.112599,-0.102761,-0.047244,0.050593
10.9581,0.062172,0.012864,-0.063116,0.173218,0.052706,-0.112370,-0.102761,-0.047244,0.050593
10.9914,0.060913,0.015607,-0.063841,0.171889,0.052998,-0.112132,-0.104146,-0.045258,0.049922
11.0249,0.060913,0.015607,-0.063841,0.171851,0.052401,-0.111809,-0.104146,-0.045258,0.049922
11.0581,0.062765,0.013474,-0.062870,0.169586,0.054709,-0.113307,-0.104391,-0.044615,0.049554
11.0914,0.062765,0.013474,-0.062870,0.169543,0.054504,-0.113200,-0.104391,-0.044615,0.049554
11.1247,0.061804,0.013212,-0.062435,0.169109,0.057860,-0.114752,-0.104188,-0.044442,0.049464
11.1581,0.061804,0.013212,-0.062435,0.169293,0.058058,-0.114591,-0.104188,-0.044442,0.049464
11.1914,0.059381,0.015242,-0.063725,0.169546,0.057414,-0.114671,-0.104206,-0.044351,0.049401
11.2248,0.059381,0.015242,-0.063725,0.169611,0.057480,-0.114715,-0.104206,-0.044351,0.049401
11.2581,0.058932,0.018575,-0.065081,0.167654,0.057167,-0.114223,-0.104170,-0.044395,0.049451
11.2914,0.058932,0.018575,-0.065081,0.167691,0.057194,-0.114238,-0.104170,-0.044395,0.049451
11.3248,0.059398,0.018149,-0.065096,0.167671,0.056995,-0.114245,-0.104087,-0.044365,0.049431
11.3580,0.059398,0.018149,-0.065096,0.167697,0.056991,-0.114239,-0.104087,-0.044365,0.049431
11.3914,0.057592,0.017689,-0.064617,0.167490,0.058624,-0.114065,-0.104007,-0.044507,0.049454
11.4248,0.057592,0.017689,-0.064617,0.167526,0.058591,-0.114055,-0.104007,-0.044507,0.049454
11.4581,0.057506,0.017460,-0.064545,0.167315,0.058429,-0.114041,-0.104097,-0.044575,0.049542
11.4914,0.057506,0.017460,-0.064545,0.167307,0.058386,-0.114016,-0.104097,-0.044575,0.049542
11.5248,0.057407,0.018997,-0.064388,0.168282,0.057405,-0.113932,-0.104015,-0.044639,0.049517
11.5581,0.057407,0.018997,-0.064388,0.168288,0.057364,-0.113918,-0.104015,-0.044639,0.049517
11.5914,0.057257,0.018904,-0.064433,0.168423,0.057672,-0.113917,-0.103994,-0.044531,0.049447
11.6247,0.057257,0.018904,-0.064433,0.168456,0.057678,-0.113946,-0.103994,-0.044531,0.049447
11.6581,0.058318,0.017882,-0.064255,0.168424,0.059538,-0.113607,-0.103897,-0.044528,0.049521
11.6914,0.058318,0.017882,-0.064255,0.168455,0.059541,-0.113611,-0.103897,-0.044528,0.049521
11.7247,0.058467,0.018041,-0.064250,0.168430,0.059312,-0.113615,-0.103884,-0.044641,0.049519
11.7581,0.058467,0.018041,-0.064250,0.168451,0.059287,-0.113599,-0.103884,-0.044641,0.049519
11.7917,0.058296,0.019953,-0.063999,0.169268,0.055016,-0.114161,-0.104085,-0.044562,0.049457
11.8247,0.058232,0.019640,-0.063930,0.168969,0.055054,-0.114159,-0.104140,-0.044651,0.049530
11.8582,0.058232,0.019640,-0.063930,0.168911,0.055058,-0.114157,-0.104140,-0.044651,0.049530
11.8914,0.058232,0.019640,-0.063930,0.168853,0.055061,-0.114155,-0.104140,-0.044651,0.049530
11.9247,0.059297,0.015415,-0.064454,0.167537,0.056951,-0.114129,-0.103903,-0.044628,0.049553
11.9581,0.059297,0.015415,-0.064454,0.167534,0.056954,-0.114124,-0.103903,-0.044628,0.049553
11.9918,0.058823,0.015462,-0.064379,0.167531,0.056956,-0.114120,-0.104012,-0.044634,0.049623
12.0247,0.058823,0.015462,-0.064379,0.167814,0.056947,-0.114097,-0.104012,-0.044634,0.049623
12.0581,0.057383,0.017526,-0.064470,0.168419,0.058244,-0.113791,-0.104106,-0.044470,0.049503
12.0914,0.057383,0.017526,-0.064470,0.168427,0.058269,-0.113794,-0.104106,-0.044470,0.049503
12.1248,0.057558,0.017320,-0.064394,0.168114,0.058038,-0.113799,-0.104146,-0.044674,0.049568
12.1580,0.057558,0.017320,-0.064394,0.168083,0.058031,-0.113811,-0.104146,-0.044674,0.049568
12.1914,0.058300,0.018714,-0.064153,0.168052,0.058024,-0.113823,-0.104069,-0.044524,0.049482
12.2248,0.058300,0.018714,-0.064153,0.169897,0.054447,-0.114549,-0.104069,-0.044524,0.049482
12.2581,0.058052,0.018510,-0.064235,0.169801,0.055973,-0.114372,-0.103974,-0.044507,0.049427
12.2914,0.058052,0.018510,-0.064235,0.168351,0.056468,-0.114353,-0.103974,-0.044507,0.049427
12.3248,0.059723,0.015231,-0.064914,0.168246,0.056485,-0.114387,-0.104036,-0.044413,0.049434
12.3581,0.059723,0.015231,-0.064914,0.168257,0.056508,-0.114399,-0.104036,-0.044413,0.049434
12.3916,0.058186,0.017134,-0.064776,0.168268,0.056532,-0.114411,-0.104127,-0.044411,0.049429
12.4247,0.058186,0.017134,-0.064776,0.168876,0.058728,-0.113746,-0.104127,-0.044411,0.049429
12.4581,0.058162,0.017075,-0.064822,0.168870,0.058743,-0.113753,-0.104027,-0.044472,0.049412
12.4914,0.058162,0.017075,-0.064822,0.168912,0.058532,-0.113758,-0.104027,-0.044472,0.049412
12.5247,0.058652,0.019132,-0.064079,0.169294,0.056898,-0.113993,-0.104170,-0.044598,0.049513
12.5581,0.058652,0.019132,-0.064079,0.169275,0.056878,-0.113983,-0.104170,-0.044598,0.049513
12.5914,0.058746,0.018966,-0.064061,0.169269,0.056917,-0.113968,-0.104117,-0.044561,0.049543
12.6248,0.058746,0.018966,-0.064061,0.169244,0.056903,-0.113936,-0.104117,-0.044561,0.049543
12.6581,0.059179,0.017204,-0.064249,0.170009,0.053966,-0.114147,-0.104032,-0.044722,0.049588
12.6914,0.059179,0.017204,-0.064249,0.170002,0.053932,-0.114121,-0.104032,-0.044722,0.049588
12.7247,0.059119,0.017243,-0.064226,0.169833,0.055974,-0.114124,-0.104066,-0.044699,0.049579
12.7581,0.059119,0.017243,-0.064226,0.169825,0.055951,-0.114105,-0.104066,-0.044699,0.049579
12.7914,0.059762,0.014276,-0.064376,0.169877,0.055812,-0.114143,-0.104157,-0.044739,0.049612
12.8247,0.059762,0.014276,-0.064376,0.169862,0.055772,-0.114127,-0.104157,-0.044739,0.049612
12.8581,0.059624,0.016377,-0.064457,0.169851,0.055742,-0.114115,-0.104128,-0.044626,0.049509
12.8914,0.059624,0.016377,-0.064457,0.169831,0.056115,-0.114121,-0.104128,-0.044626,0.049509
12.9248,0.059656,0.016349,-0.064500,0.169952,0.056893,-0.114241,-0.104150,-0.044462,0.049471
12.9581,0.059656,0.016349,-0.064500,0.169945,0.056922,-0.114255,-0.104150,-0.044462,0.049471
12.9914,0.059676,0.016572,-0.064518,0.169939,0.056952,-0.114269,-0.104117,-0.044429,0.049439
13.0248,0.059676,0.016572,-0.064518,0.170060,0.057101,-0.114289,-0.104117,-0.044429,0.049439
13.0581,0.059823,0.017551,-0.064644,0.170068,0.057143,-0.114305,-0.104064,-0.044431,0.049461
13.0916,0.059823,0.017551,-0.064644,0.170363,0.056500,-0.114059,-0.104064,-0.044431,0.049461
13.1248,0.059989,0.017606,-0.064708,0.170379,0.056532,-0.114068,-0.104000,-0.044546,0.049429
13.1583,0.059989,0.017606,-0.064708,0.171007,0.056087,-0.114191,-0.104000,-0.044546,0.049429
13.1914,0.060258,0.017148,-0.064450,0.171026,0.056064,-0.114193,-0.104069,-0.044381,0.049456
13.2248,0.060258,0.017148,-0.064450,0.169701,0.056372,-0.113977,-0.104069,-0.044381,0.049456
13.2581,0.060258,0.017148,-0.064450,0.169708,0.056378,-0.113975,-0.104069,-0.044381,0.049456
13.2914,0.060416,0.016961,-0.064477,0.169589,0.056271,-0.113973,-0.104099,-0.044468,0.049472
13.3247,0.059607,0.016835,-0.064326,0.169061,0.056844,-0.113900,-0.104037,-0.044580,0.049497
13.3581,0.059607,0.016835,-0.064326,0.169062,0.056827,-0.113896,-0.104037,-0.044580,0.049497
13.3914,0.059581,0.016848,-0.064290,0.169083,0.056754,-0.113889,-0.104072,-0.044578,0.049531
13.4248,0.059581,0.016848,-0.064290,0.169087,0.056723,-0.113871,-0.104072,-0.044578,0.049531
13.4580,0.058984,0.017177,-0.064175,0.169523,0.057096,-0.113883,-0.103995,-0.044662,0.049570
13.4914,0.058984,0.017177,-0.064175,0.169535,0.057068,-0.113868,-0.103995,-0.044662,0.049570
13.5248,0.058962,0.016921,-0.064132,0.169484,0.056800,-0.113849,-0.104023,-0.044828,0.049598
13.5581,0.058962,0.016921,-0.064132,0.169488,0.056746,-0.113834,-0.104023,-0.044828,0.049598
13.5914,0.059494,0.017465,-0.064236,0.169834,0.057664,-0.114049,-0.103968,-0.044609,0.049487
13.6247,0.059494,0.017465,-0.064236,0.169854,0.057655,-0.114058,-0.103968,-0.044609,0.049487
13.6581,0.059307,0.017257,-0.064249,0.170266,0.057503,-0.114426,-0.104123,-0.044535,0.049443
13.6914,0.059307,0.017257,-0.064249,0.170252,0.057567,-0.114461,-0.104123,-0.044535,0.049443
13.7248,0.059597,0.018105,-0.064381,0.169157,0.057742,-0.114075,-0.104176,-0.044603,0.049515
13.7581,0.059597,0.018105,-0.064381,0.169139,0.057777,-0.114087,-0.104176,-0.044603,0.049515
13.7914,0.060099,0.018059,-0.064833,0.169120,0.057812,-0.114100,-0.104088,-0.044536,0.049444
13.8248,0.060099,0.018059,-0.064833,0.169617,0.057289,-0.114315,-0.104088,-0.044536,0.049444
13.8582,0.060099,0.018059,-0.064833,0.169600,0.057301,-0.114321,-0.104088,-0.044536,0.049444
13.8914,0.059144,0.018199,-0.064417,0.169563,0.057000,-0.114234,-0.103942,-0.044587,0.049504
13.9248,0.059144,0.018199,-0.064417,0.169597,0.056987,-0.114222,-0.103942,-0.044587,0.049504
13.9581,0.059396,0.017702,-0.064620,0.169278,0.056862,-0.114381,-0.104134,-0.044680,0.049545
13.9914,0.059314,0.017416,-0.064573,0.168948,0.056885,-0.114378,-0.104170,-0.044645,0.049506
14.0247,0.059314,0.017416,-0.064573,0.168892,0.056877,-0.114378,-0.104170,-0.044645,0.049506
14.0581,0.059412,0.017375,-0.064525,0.170815,0.057470,-0.114475,-0.104098,-0.044664,0.049543
14.0914,0.059412,0.017375,-0.064525,0.170790,0.057462,-0.114470,-0.104098,-0.044664,0.049543
14.1247,0.059412,0.017375,-0.064525,0.170758,0.057451,-0.114463,-0.104098,-0.044664,0.049543
14.1581,0.058870,0.017456,-0.064760,0.169647,0.057478,-0.114361,-0.104004,-0.044478,0.049464
14.1914,0.058870,0.017456,-0.064760,0.169642,0.057491,-0.114365,-0.104004,-0.044478,0.049464
14.2248,0.060677,0.017894,-0.064833,0.169568,0.056970,-0.114358,-0.104037,-0.044632,0.049482
14.2581,0.059452,0.017929,-0.064725,0.169589,0.056969,-0.114361,-0.104126,-0.044620,0.049484
14.2914,0.059452,0.017929,-0.064725,0.170588,0.056548,-0.114503,-0.104126,-0.044620,0.049484
14.3247,0.059452,0.017929,-0.064725,0.170555,0.056517,-0.114498,-0.104126,-0.044620,0.049484
14.3581,0.059449,0.017819,-0.064603,0.169164,0.057610,-0.114323,-0.104110,-0.044743,0.049609
14.3914,0.060317,0.017048,-0.064852,0.169143,0.057574,-0.114301,-0.104193,-0.044585,0.049496
14.4248,0.060317,0.017048,-0.064852,0.170303,0.058095,-0.114653,-0.104193,-0.044585,0.049496
14.4581,0.058867,0.018283,-0.064692,0.170280,0.058104,-0.114651,-0.104253,-0.044412,0.049473
14.4915,0.058867,0.018283,-0.064692,0.169476,0.057908,-0.114476,-0.104253,-0.044412,0.049473
14.5248,0.060074,0.018748,-0.065024,0.169608,0.058072,-0.114478,-0.104128,-0.044424,0.049462
14.5581,0.060074,0.018748,-0.065024,0.169611,0.058118,-0.114501,-0.104128,-0.044424,0.049462
14.5915,0.059545,0.018566,-0.064879,0.169615,0.058164,-0.114523,-0.104151,-0.044497,0.049503
14.6247,0.059545,0.018566,-0.064879,0.168362,0.058046,-0.114613,-0.104151,-0.044497,0.049503
14.6580,0.059545,0.018566,-0.064879,0.168361,0.058073,-0.114625,-0.104151,-0.044497,0.049503
14.6915,0.059432,0.018570,-0.064839,0.168399,0.057481,-0.114637,-0.104095,-0.044591,0.049486
14.7248,0.058107,0.018698,-0.064973,0.169050,0.057699,-0.114519,-0.104192,-0.044437,0.049486
14.7581,0.058107,0.018698,-0.064973,0.169041,0.057698,-0.114515,-0.104192,-0.044437,0.049486
14.7914,0.058107,0.018698,-0.064973,0.169033,0.057697,-0.114512,-0.104192,-0.044437,0.049486
14.8248,0.058187,0.018610,-0.064976,0.169410,0.058027,-0.114671,-0.104097,-0.044545,0.049494
14.8581,0.058187,0.018610,-0.064976,0.169411,0.058037,-0.114669,-0.104097,-0.044545,0.049494
14.8914,0.058898,0.018137,-0.064849,0.169387,0.057573,-0.114493,-0.104043,-0.044620,0.049507
14.9248,0.058898,0.018137,-0.064849,0.169395,0.057568,-0.114489,-0.104043,-0.044620,0.049507
14.9581,0.059428,0.018631,-0.064982,0.170004,0.057600,-0.114461,-0.103897,-0.044460,0.049531
14.9915,0.059428,0.018631,-0.064982,0.170047,0.057592,-0.114454,-0.103897,-0.044460,0.049531
15.0247,0.059364,0.018026,-0.064814,0.170105,0.057582,-0.114445,-0.103921,-0.044610,0.049523
15.0581,0.059364,0.018026,-0.064814,0.169998,0.057649,-0.114440,-0.103921,-0.044610,0.049523
15.0914,0.059781,0.018006,-0.064702,0.170026,0.057649,-0.114438,-0.104165,-0.044683,0.049594
15.1247,0.059781,0.018006,-0.064702,0.169747,0.057210,-0.114580,-0.104165,-0.044683,0.049594
15.1581,0.059841,0.018070,-0.064776,0.169498,0.057269,-0.114569,-0.104119,-0.044622,0.049512
15.1914,0.059841,0.018070,-0.064776,0.169453,0.057271,-0.114571,-0.104119,-0.044622,0.049512
15.2248,0.059841,0.018070,-0.064776,0.169394,0.057273,-0.114574,-0.104119,-0.044622,0.049512
15.2581,0.059459,0.017882,-0.064990,0.168463,0.058583,-0.114798,-0.104239,-0.044461,0.049442
15.2914,0.059223,0.017976,-0.065012,0.170333,0.058988,-0.114921,-0.104151,-0.044402,0.049406
15.3247,0.059223,0.017976,-0.065012,0.170333,0.059039,-0.114947,-0.104151,-0.044402,0.049406
15.3582,0.058890,0.018410,-0.065068,0.169903,0.058336,-0.114748,-0.104178,-0.044349,0.049411
15.3914,0.058890,0.018410,-0.065068,0.169899,0.058376,-0.114763,-0.104178,-0.044349,0.049411
15.4248,0.060027,0.019865,-0.065347,0.170171,0.057706,-0.114859,-0.104239,-0.044269,0.049423
15.4581,0.060027,0.019865,-0.065347,0.170174,0.057734,-0.114861,-0.104239,-0.044269,0.049423
15.4915,0.059590,0.018820,-0.065047,0.169667,0.057767,-0.114491,-0.104215,-0.044634,0.049549
15.5247,0.059590,0.018820,-0.065047,0.169644,0.057718,-0.114456,-0.104215,-0.044634,0.049549
15.5581,0.059871,0.018222,-0.065137,0.170819,0.057599,-0.114604,-0.104196,-0.044599,0.049565
15.5914,0.059871,0.018222,-0.065137,0.170811,0.057565,-0.114581,-0.104196,-0.044599,0.049565
15.6247,0.059323,0.018134,-0.064695,0.169471,0.056966,-0.114453,-0.104228,-0.044693,0.049635
15.6581,0.059323,0.018134,-0.064695,0.169465,0.056907,-0.114422,-0.104228,-0.044693,0.049635
15.6915,0.060425,0.017824,-0.064833,0.170084,0.057827,-0.114592,-0.104268,-0.044859,0.049612
15.7248,0.060425,0.017824,-0.064833,0.170068,0.057785,-0.114580,-0.104268,-0.044859,0.049612
15.7581,0.059163,0.017140,-0.064581,0.168725,0.057948,-0.114390,-0.104182,-0.044889,0.049711
15.7914,0.059163,0.017140,-0.064581,0.168721,0.057906,-0.114368,-0.104182,-0.044889,0.049711
15.8247,0.059758,0.018122,-0.064833,0.169679,0.057945,-0.114680,-0.104217,-0.044796,0.049604
15.8581,0.059758,0.018122,-0.064833,0.169679,0.057929,-0.114684,-0.104217,-0.044796,0.049604
15.8914,0.059758,0.018122,-0.064833,0.169679,0.057912,-0.114689,-0.104217,-0.044796,0.049604
15.9247,0.059499,0.014820,-0.063372,0.170246,0.054193,-0.112809,-0.102756,-0.048070,0.050867
15.9581,0.059586,0.017671,-0.064787,0.170376,0.057719,-0.114424,-0.103913,-0.045315,0.049737
15.9914,0.059586,0.017671,-0.064787,0.170403,0.057659,-0.114420,-0.103913,-0.045315,0.049737
16.0248,0.059586,0.018210,-0.065020,0.168768,0.063889,-0.114518,-0.103975,-0.044753,0.049505
16.0581,0.059586,0.018210,-0.065020,0.168591,0.064616,-0.114819,-0.103975,-0.044753,0.049505
16.0914,0.060354,0.018285,-0.064948,0.169878,0.062194,-0.116305,-0.103982,-0.044461,0.049309
16.1247,0.060354,0.018285,-0.064948,0.169727,0.062896,-0.116612,-0.103982,-0.044461,0.049309
16.1581,0.058787,0.024478,-0.065070,0.169290,0.061562,-0.115823,-0.103904,-0.044536,0.049316
16.1914,0.058787,0.024478,-0.065070,0.169213,0.061948,-0.115996,-0.103904,-0.044536,0.049316
16.2247,0.059654,0.022840,-0.066743,0.170010,0.057294,-0.114561,-0.103979,-0.044804,0.049476
16.2581,0.059654,0.022840,-0.066743,0.170009,0.057286,-0.114566,-0.103979,-0.044804,0.049476
